gene,token_id,norm,dist_from_centroid,cos_to_centroid,norm_zscore,dist_zscore,cos_zscore,is_outlier,pca_1,pca_2,isolation_score,isolation_zscore,anomaly_score
FGGY,5681,28.540855,28.543785,-0.007372857,1.2384193,1.244445,-0.46394417,False,-2.3557236,1.969157,0.86900294,-0.93790406,1.244445
FGL1,5682,28.522442,28.517006,0.026152395,1.2115431,1.2053548,0.48591122,False,1.0344733,-0.8904088,0.87827694,1.3330675,1.3330675
FGL2,5683,27.575684,27.575617,0.00478655,-0.17033896,-0.16881154,-0.11943732,False,-0.073448434,0.21649338,0.87829125,1.3365705,1.3365705
FGR,5684,27.82911,27.826416,0.015274199,0.19955933,0.19728555,0.17770436,False,-1.4125271,1.6984415,0.86817944,-1.139558,1.139558
FH,5685,27.509989,27.512552,-0.005740791,-0.26622665,-0.26086828,-0.4177036,False,-1.0072918,-0.9024494,0.87156713,-0.30999774,0.4177036
FHAD1,5686,29.242249,29.245989,-0.010715448,2.262168,2.2694674,-0.5586482,False,0.22591867,0.68839175,0.8683195,-1.1052581,2.2694674
FHDC1,5687,27.372768,27.39375,-0.07955628,-0.46651262,-0.4342877,-2.5090837,False,1.3131164,1.4867451,0.87688303,0.9917329,2.5090837
FHIP1A,5688,28.37638,28.385956,-0.033979475,0.9983535,1.0140581,-1.2177771,False,1.5397367,-0.8373762,0.8695499,-0.80397403,1.2177771
FHIP1B,5689,27.663107,27.654089,0.040640924,-0.042736467,-0.054264035,0.896408,False,0.6329125,-0.4601429,0.87251246,-0.07851018,0.896408
FHIP2A,5690,28.146753,28.146091,0.0070868465,0.66319054,0.66392285,-0.054264087,False,-1.7005936,1.5789242,0.87610644,0.80156577,0.80156577
FHIP2B,5691,27.910194,27.900488,0.043358855,0.31791076,0.3054099,0.9734139,False,1.2069745,1.8147799,0.8740703,0.3029626,0.9734139
FHIT,5692,27.380596,27.388855,-0.028540036,-0.45508727,-0.44143194,-1.063664,False,0.62877136,0.179803,0.8723992,-0.10624198,1.063664
FHL1,5693,27.056847,27.059675,-0.0067240787,-0.92762995,-0.9219429,-0.44556263,False,-0.7918411,1.1451286,0.8753437,0.6147848,0.92762995
FHL2,5694,27.664406,27.671406,-0.023544775,-0.040840592,-0.028986294,-0.9221356,False,-1.1322078,0.9483733,0.8812486,2.06075,2.06075
FHL3,5695,27.272842,27.267426,0.026288118,-0.61236393,-0.6186852,0.4897566,False,0.08574878,0.075696856,0.8715032,-0.3256589,0.6186852
FHL5,5696,28.22258,28.224155,-0.0018936428,0.7738666,0.7778745,-0.3087041,False,-1.7782954,-0.5229595,0.86344784,-2.298207,2.298207
FHOD1,5697,27.725796,27.726967,-0.00019319351,0.048763726,0.05211742,-0.2605261,False,-0.58887625,0.6649967,0.8650735,-1.9001244,1.9001244
FHOD3,5698,27.934103,27.947378,-0.048750177,0.3528076,0.37385666,-1.6362686,False,3.0387542,-0.86794275,0.87668306,0.9427644,1.6362686
FIBCD1,5699,26.282093,26.281672,0.0064350935,-2.058455,-2.057612,-0.07272991,False,-0.5460634,-1.1556754,0.8768495,0.98351556,2.058455
FIBIN,5700,27.786732,27.78991,-0.008244007,0.13770546,0.14399599,-0.48862606,False,-0.925049,0.06532934,0.87101805,-0.44445315,0.48862606
FIBP,5701,27.88934,27.885242,0.02089715,0.287471,0.2831558,0.33701685,False,-0.6948293,0.35636967,0.86504096,-1.9080937,1.9080937
FICD,5702,27.103788,27.116364,-0.04579911,-0.85911405,-0.8391937,-1.5526574,False,2.0569563,-0.7359442,0.8728256,-0.0018244605,1.5526574
FIG4,5703,27.384333,27.386534,-0.0042661424,-0.4496335,-0.4448203,-0.37592304,False,-0.6828386,0.41216338,0.8687029,-1.0113786,1.0113786
FIGLA,5704,25.79053,25.789606,0.008535066,-2.7759383,-2.7758908,-0.013232365,False,-0.17989081,-1.3136448,0.8676201,-1.276524,2.7759383
FIGN,5705,28.498608,28.490389,0.03731224,1.1767547,1.1665014,0.8020979,False,-0.8175337,0.33315614,0.8625456,-2.519142,2.519142
FIGNL1,5706,27.156847,27.162739,-0.019015059,-0.78167003,-0.77149874,-0.7937973,False,-0.067574516,0.4545757,0.8728055,-0.0067578014,0.7937973
FIGNL2,5707,28.62395,28.597206,0.11148625,1.3597022,1.3224249,2.9036357,False,0.68980396,-1.1893119,0.8685778,-1.0420151,2.9036357
FILIP1,5708,27.069763,27.075895,-0.019966165,-0.908777,-0.8982661,-0.8207445,False,0.21176599,-1.5792427,0.87087756,-0.4788552,0.908777
FILIP1L,5709,27.0236,27.042059,-0.06937947,-0.976157,-0.94765776,-2.220749,False,-0.66284007,-0.082197726,0.8653177,-1.840326,2.220749
FIP1L1,5710,26.498987,26.500902,-0.002964987,-1.7418778,-1.7375963,-0.33905804,False,-0.8786423,0.5945936,0.8753586,0.6184337,1.7418778
FIS1,5711,27.080269,27.082237,-0.0032835337,-0.893443,-0.8890086,-0.34808326,False,-0.6615704,-0.9995826,0.872176,-0.16090281,0.893443
FITM1,5712,26.747732,26.758331,-0.037819356,-1.3788112,-1.3618213,-1.3265707,False,2.8816135,0.502508,0.8749124,0.5091704,1.3788112
FITM2,5713,27.654758,27.678804,-0.09189373,-0.05492183,-0.018186387,-2.858635,False,0.49060652,1.6300554,0.8741746,0.32850504,2.858635
FIZ1,5714,26.356443,26.361805,-0.016748874,-1.9499338,-1.9406395,-0.7295905,False,0.009891628,-0.37743872,0.87396306,0.27670497,1.9499338
FJX1,5715,26.686548,26.676607,0.04450139,-1.468115,-1.4811158,1.0057849,False,1.0401963,0.060292553,0.87393856,0.27070615,1.4811158
FKBP10,5716,27.783875,27.77999,0.020060688,0.1335351,0.12951536,0.31331775,False,-2.2961483,1.0190933,0.875929,0.7581144,0.7581144
FKBP11,5717,27.371405,27.36534,0.028865293,-0.46850315,-0.4757583,0.5627745,False,-1.0751638,1.0569475,0.8703535,-0.6071804,0.6071804
FKBP14,5718,27.402168,27.386023,0.06924418,-0.42360076,-0.44556648,1.706811,False,0.9288015,-1.3857939,0.8701504,-0.6569225,1.706811
FKBP15,5719,26.866585,26.866251,0.005983415,-1.2053348,-1.2042885,-0.0855271,False,1.4866413,-1.1739665,0.8789011,1.4859135,1.4859135
FKBP1A,5720,28.56238,28.560822,0.010602092,1.2698362,1.2693135,0.045331743,False,0.34767735,-0.47975922,0.8753519,0.616799,1.2698362
FKBP1B,5721,28.752169,28.740568,0.050815877,1.5468507,1.5316936,1.1846902,False,0.8552236,0.16850433,0.87017286,-0.65141994,1.5468507
FKBP2,5722,27.668758,27.667479,0.009630878,-0.034487613,-0.03471896,0.01781479,False,-2.2485237,0.0071666553,0.88051224,1.8804349,1.8804349
FKBP3,5723,27.384535,27.389435,-0.015077055,-0.4493384,-0.44058555,-0.6822237,False,1.1890063,1.0592058,0.87712383,1.0506995,1.0506995
FKBP4,5724,27.070438,27.079737,-0.032667313,-0.9077915,-0.8926587,-1.1806003,False,-0.10800989,0.7148305,0.8761447,0.81093615,1.1806003
FKBP5,5725,27.497295,27.492424,0.024059135,-0.28475386,-0.29024994,0.4266039,False,0.7582574,-0.75598955,0.87093055,-0.46587962,0.46587962
FKBP6,5726,28.385784,28.356222,0.122801766,1.0120784,0.97065526,3.2242332,True,1.8951973,0.10948924,0.8684622,-1.0703161,3.2242332
FKBP7,5727,26.941122,26.950808,-0.03419676,-1.0965407,-1.0808594,-1.2239335,False,1.6394324,2.197668,0.8691513,-0.9015754,1.2239335
FKBP8,5728,28.162117,28.161545,0.006714531,0.6856153,0.6864804,-0.06481273,False,0.5576267,0.67814404,0.87874,1.4464614,1.4464614
FKBP9,5729,27.369884,27.374207,-0.012767425,-0.47072196,-0.4628146,-0.61678594,False,0.7639203,-2.4952152,0.8700224,-0.6882595,0.6882595
FKBPL,5730,27.519579,27.513687,0.02814928,-0.25222895,-0.2592117,0.5424881,False,2.8750443,1.958965,0.87285674,0.0057944865,0.5424881
FKRP,5731,27.951267,27.94129,0.044440847,0.3778604,0.3649695,1.0040694,False,1.2860702,-0.943705,0.8729011,0.016653676,1.0040694
FKTN,5732,27.115953,27.114737,0.009478194,-0.841358,-0.84156865,0.013488844,False,-0.055602185,1.381085,0.863978,-2.1683786,2.1683786
FLACC1,5733,27.479906,27.474655,0.025581498,-0.3101352,-0.31618753,0.46973628,False,-0.14651935,2.3466597,0.8692937,-0.8667063,0.8667063
FLAD1,5734,27.399458,27.408062,-0.02993075,-0.42755675,-0.41339505,-1.1030664,False,-0.26888576,1.704153,0.8802387,1.8134553,1.8134553
FLCN,5735,26.926502,26.914684,0.05198592,-1.1178797,-1.1335894,1.2178406,False,-0.12729561,-1.4203818,0.87020844,-0.64270633,1.2178406
FLG,5736,27.46558,27.456753,0.039905958,-0.33104545,-0.34232002,0.87558454,False,-0.6570674,-1.2469555,0.86818516,-1.1381568,1.1381568
FLG2,5737,27.563179,27.56504,-0.0029351169,-0.18859056,-0.18424992,-0.33821175,False,0.10349482,0.68190366,0.8755562,0.6668184,0.6668184
FLI1,5738,28.527033,28.526787,0.0053630224,1.218244,1.2196323,-0.1031044,False,1.5083702,-0.5170506,0.86974394,-0.7564505,1.2196323
FLII,5739,27.229166,27.228395,0.0076675895,-0.67611367,-0.6756582,-0.037810165,False,0.53908336,0.44607103,0.88341314,2.5907922,2.5907922
FLNA,5740,27.773895,27.759422,0.062473018,0.118969455,0.09949335,1.5149666,False,1.4021546,2.3477516,0.8768687,0.98822993,1.5149666
FLNB,5741,26.783726,26.793915,-0.036188796,-1.3262753,-1.3098792,-1.2803729,False,-0.770733,-0.10575747,0.87343264,0.14681798,1.3262753
FLNC,5742,28.711258,28.712528,-0.00074421795,1.4871377,1.4907631,-0.276138,False,-0.103475444,0.11120335,0.8722477,-0.14334421,1.4907631
FLOT1,5743,28.360167,28.345602,0.06275448,0.9746871,0.9551528,1.5229412,False,0.9174675,1.2568861,0.87724704,1.0808687,1.5229412
FLOT2,5744,27.937035,27.93154,0.026481958,0.35708654,0.35073668,0.49524865,False,0.2187273,1.96857,0.87244844,-0.09418595,0.49524865
FLRT1,5745,27.991705,27.987524,0.021206517,0.436883,0.43245846,0.34578198,False,-0.48943812,2.1265812,0.8835128,2.6151962,2.6151962
FLRT2,5746,29.204308,29.194317,0.044303123,2.2067895,2.1940405,1.0001674,False,-0.5693302,-0.7625397,0.87605536,0.78905725,2.2067895
FLRT3,5747,27.417368,27.406273,0.04900937,-0.40141544,-0.41600662,1.1335074,False,0.6635583,0.10418511,0.8660774,-1.6542894,1.6542894
FLT1,5748,27.663704,27.669516,-0.01878501,-0.041865088,-0.031745434,-0.78727937,False,1.9754734,1.2107091,0.87643564,0.8821777,0.8821777
FLT3,5749,27.6667,27.662086,0.022998372,-0.037491497,-0.042589888,0.3965498,False,-0.61590785,1.0052677,0.8693269,-0.8585765,0.8585765
FLT3LG,5750,26.949337,26.958048,-0.030287094,-1.0845503,-1.0702906,-1.1131626,False,0.07422652,0.12172222,0.87947977,1.6276084,1.6276084
FLT4,5751,28.491375,28.480385,0.04840894,1.166198,1.1518983,1.1164956,False,-0.5706243,-1.5807151,0.8729995,0.040751148,1.166198
FLVCR1,5752,28.025473,28.022608,0.015928848,0.4861701,0.483671,0.19625224,False,2.569596,1.1318752,0.87512034,0.5600948,0.5600948
FLVCR2,5753,27.505117,27.507418,-0.0046844734,-0.2733369,-0.26836336,-0.38777545,False,-1.5440146,-1.0001192,0.8774707,1.1356318,1.1356318
FLYWCH1,5754,27.032967,27.02177,0.049471073,-0.962485,-0.9772733,1.1465886,False,-0.8097886,1.4346582,0.8699846,-0.6975131,1.1465886
FLYWCH2,5755,28.847086,28.836485,0.046801947,1.6853913,1.6717054,1.0709654,False,-1.9893137,1.750863,0.8748749,0.49998975,1.6853913
FMC1,5756,29.225775,29.230104,-0.013086036,2.238123,2.2462804,-0.62581307,False,2.4567432,-1.1710423,0.86931247,-0.86210865,2.2462804
FMN1,5757,26.70065,26.705156,-0.013399796,-1.4475331,-1.4394419,-0.6347026,False,1.5163654,0.9813727,0.8777523,1.2045964,1.4475331
FMN2,5758,27.062527,27.063974,-0.0012005707,-0.9193393,-0.9156673,-0.28906763,False,-3.3823087,0.53424704,0.8705317,-0.5635539,0.9193393
FMNL1,5759,27.890972,27.898947,-0.027484624,0.28985408,0.30316028,-1.0337615,False,1.5341038,2.4024987,0.8762705,0.8417331,1.0337615
FMNL2,5760,26.890192,26.906935,-0.06248561,-1.1708778,-1.1449015,-2.025428,False,-0.027553534,1.0875697,0.87822163,1.3195227,2.025428
FMNL3,5761,27.10589,27.099752,0.029196981,-0.85604614,-0.8634413,0.5721721,False,-1.6350268,-0.71168315,0.8713862,-0.3543102,0.8634413
FMO1,5762,27.798573,27.799597,0.00037882142,0.15498824,0.15813692,-0.24431947,False,-0.88771623,-0.47943518,0.87456644,0.42445707,0.42445707
FMO2,5763,28.609156,28.60617,0.016321829,1.3381099,1.3355106,0.20738637,False,1.7357107,-1.3829548,0.87792933,1.2479455,1.3381099
FMO3,5764,27.803238,27.799297,0.020277685,0.16179779,0.15769981,0.31946582,False,-0.029131617,-0.54810643,0.876098,0.7994932,0.7994932
FMO4,5765,26.853132,26.854336,-0.0001776509,-1.22497,-1.2216814,-0.26008573,False,-1.1113304,-0.8867866,0.86948967,-0.8187157,1.22497
FMO5,5766,27.721964,27.727802,-0.018903885,0.04317076,0.053336896,-0.79064745,False,-1.1208528,0.85258204,0.8735919,0.18581764,0.79064745
FMOD,5767,27.618605,27.613913,0.023320042,-0.10769166,-0.1129104,0.40566352,False,1.4103979,0.6666305,0.87152463,-0.32040444,0.40566352
FMR1,5768,27.640219,27.642939,-0.0063853357,-0.076143906,-0.070540465,-0.43596518,False,0.21820028,-1.0830034,0.8749879,0.5276632,0.5276632
FMR1NB,5769,28.053606,28.058949,-0.016959293,0.5272334,0.53671837,-0.7355522,False,-0.037156735,0.78104174,0.8732807,0.10961358,0.7355522
FN1,5770,27.84401,27.85177,-0.026627023,0.22130758,0.2342959,-1.0094635,False,0.2147221,1.459164,0.8726722,-0.03939375,1.0094635
FN3K,5771,27.294975,27.30306,-0.027833194,-0.58005893,-0.566668,-1.0436374,False,1.6694629,1.0258133,0.869589,-0.79439926,1.0436374
FN3KRP,5772,28.066637,28.069157,-0.005663156,0.5462534,0.5516194,-0.41550398,False,-0.76133114,-0.3336719,0.87454844,0.4200492,0.5516194
FNBP1,5773,27.285606,27.295252,-0.034086537,-0.5937337,-0.5780665,-1.2208105,False,-1.8117225,0.026219307,0.8756008,0.6777506,1.2208105
FNBP1L,5774,27.984085,27.980839,0.017468847,0.4257611,0.42269984,0.23988433,False,-0.46694195,-1.2819388,0.8699247,-0.7121818,0.7121818
FNBP4,5775,28.446623,28.441942,0.023137975,1.1008781,1.0957828,0.40050513,False,-0.70981693,0.5639396,0.87290514,0.017646182,1.1008781
FNDC1,5776,28.26475,28.261154,0.018826833,0.83541703,0.8318824,0.2783595,False,-0.07644666,-0.2759318,0.87113965,-0.41467798,0.83541703
FNDC10,5777,29.476736,29.464226,0.054349907,2.6044245,2.5880325,1.2848183,False,-0.44426763,0.9059978,0.870434,-0.58747625,2.6044245
FNDC11,5778,26.951143,26.961113,-0.035331775,-1.0819138,-1.0658164,-1.2560912,False,0.502178,0.58911103,0.87664366,0.9331167,1.2560912
FNDC3A,5779,28.774637,28.772173,0.014212987,1.5796456,1.5778278,0.14763756,False,1.2520245,0.7096655,0.87637264,0.86675006,1.5796456
FNDC3B,5780,27.599264,27.603573,-0.012743452,-0.13592094,-0.12800354,-0.61610675,False,0.71850973,-0.39620236,0.87468565,0.45364845,0.61610675
FNDC4,5781,29.924192,29.923445,0.0071683093,3.2575288,3.2583647,-0.05195604,True,-2.1380112,-0.20207663,0.8704237,-0.59000134,3.2583647
FNDC5,5782,27.117916,27.11406,0.020055901,-0.8384933,-0.842557,0.31318212,False,-0.7519649,-0.27523753,0.86567324,-1.7532628,1.7532628
FNDC7,5783,29.068254,29.053408,0.06377545,2.0082076,1.9883523,1.5518678,False,-0.4112559,0.90411186,0.87454283,0.41867718,2.0082076
FNDC8,5784,28.99019,28.983303,0.031902015,1.8942658,1.8860191,0.64881253,False,0.68003285,0.7268583,0.866676,-1.5077195,1.8942658
FNDC9,5785,28.078287,28.082155,-0.011054741,0.56325775,0.5705937,-0.56826127,False,0.6271706,-0.44139606,0.86350757,-2.2835822,2.2835822
FNIP1,5786,27.43997,27.434856,0.025028326,-0.36842558,-0.37428263,0.4540635,False,-1.1046587,0.06066844,0.8628472,-2.445288,2.445288
FNIP2,5787,28.355932,28.360477,-0.013809435,0.9685067,0.9768668,-0.6463088,False,2.0985413,0.5041948,0.87276685,-0.016215805,0.9768668
FNTA,5788,28.24329,28.252588,-0.032846387,0.8040948,0.81937855,-1.185674,False,-1.601237,0.63384914,0.86856115,-1.0460873,1.185674
FNTB,5789,28.487186,28.481073,0.028874556,1.1600845,1.1529033,0.563037,False,0.19115143,-0.6083861,0.8688615,-0.9725396,1.1600845
FOCAD,5790,28.431395,28.44545,-0.051949635,1.0786511,1.1009028,-1.7269174,False,0.3214236,1.2457571,0.8730761,0.059506603,1.7269174
FOLH1,5791,27.285734,27.28917,-0.009191073,-0.59354717,-0.5869453,-0.5154588,False,-0.97619313,0.45992163,0.8800284,1.7619617,1.7619617
FOLR1,5792,26.965427,26.952627,0.055915993,-1.0610648,-1.0782033,1.3291894,False,0.16306368,-0.4789979,0.88263047,2.3991363,2.3991363
FOLR2,5793,25.929571,25.906433,0.097484685,-2.5729935,-2.6053557,2.506936,False,1.4281089,0.24879003,0.87052554,-0.5650573,2.6053557
FOLR3,5794,29.07139,29.058228,0.05703536,2.0127842,1.995388,1.360904,False,-0.43243754,2.6049562,0.87115926,-0.409876,2.0127842
FOS,5795,27.666187,27.65625,0.044328757,-0.03824038,-0.051109537,1.0008937,False,1.3259457,-0.12749188,0.87520057,0.5797405,1.0008937
FOSB,5796,26.609922,26.633904,-0.09145459,-1.5799575,-1.5434513,-2.8461928,False,-1.0149447,1.1978275,0.86939067,-0.8429591,2.8461928
FOSL1,5797,26.517588,26.525118,-0.025473459,-1.7147287,-1.702248,-0.9767801,False,-0.519871,1.1739637,0.8680452,-1.1724275,1.7147287
FOSL2,5798,27.375986,27.368631,0.034024578,-0.46181607,-0.4709528,0.70895016,False,-0.4104424,0.48073244,0.8708043,-0.49679327,0.70895016
FOXA1,5799,27.397924,27.404827,-0.023112848,-0.42979506,-0.41811705,-0.9098981,False,1.104276,2.5953972,0.862738,-2.472027,2.472027
FOXA2,5800,27.812078,27.82017,-0.02794303,0.17470142,0.18816729,-1.0467494,False,-0.38273063,-1.7992337,0.8775442,1.1536428,1.1536428
FOXA3,5801,27.657679,27.657888,0.0036701243,-0.050659597,-0.048717912,-0.1510685,False,0.47499025,-1.5461206,0.8753786,0.62333786,0.62333786
FOXB1,5802,27.159979,27.170746,-0.038567837,-0.7770988,-0.7598106,-1.3477771,False,0.17953952,0.30231386,0.86576176,-1.7315881,1.7315881
FOXB2,5803,27.491116,27.473347,0.07572258,-0.2937739,-0.3180975,1.8903604,False,0.9985629,1.162945,0.8712516,-0.38726726,1.8903604
FOXC1,5804,27.183863,27.183662,0.0053887335,-0.7422381,-0.74095607,-0.10237594,False,-2.063591,3.0542977,0.8686535,-1.0234785,1.0234785
FOXC2,5805,27.229124,27.22342,0.027441777,-0.67617494,-0.6829222,0.5224427,False,1.9283808,-0.21055715,0.86514235,-1.8832664,1.8832664
FOXD1,5806,26.813208,26.8187,-0.017356616,-1.2832438,-1.2736986,-0.7468094,False,-0.31397042,0.9594698,0.8781071,1.2914699,1.2914699
FOXD2,5807,26.851156,26.864773,-0.049930457,-1.2278543,-1.2064463,-1.669709,False,-0.42043212,-1.5266708,0.88136023,2.0880878,2.0880878
FOXD3,5808,26.365055,26.370676,-0.0178065,-1.9373642,-1.9276901,-0.75955576,False,1.7830435,0.4882318,0.8794557,1.6217119,1.9373642
FOXD4,5809,28.202168,28.189358,0.05574748,0.74407274,0.72707963,1.3244151,False,0.019995226,1.2636262,0.8724512,-0.09351455,1.3244151
FOXD4L1,5810,27.649242,27.640432,0.039812274,-0.06297302,-0.0741989,0.8729303,False,0.08090926,-0.85448045,0.8820469,2.2562299,2.2562299
FOXD4L3,5811,26.73567,26.732477,0.017461935,-1.396417,-1.399561,0.23968849,False,-0.6992335,-0.13234617,0.8676901,-1.2593886,1.399561
FOXD4L4,5812,28.658293,28.657017,0.009463483,1.4098301,1.4097317,0.013072039,False,-0.8489248,0.58632725,0.86947346,-0.8226857,1.4098301
FOXD4L5,5813,28.018328,28.023502,-0.016282992,0.47574142,0.4849768,-0.71639085,False,0.8668703,-0.38419512,0.86784536,-1.2213668,1.2213668
FOXD4L6,5814,27.56326,27.549349,0.060261272,-0.18847363,-0.20715553,1.4523022,False,-1.8561865,-0.086852565,0.87795717,1.2547617,1.4523022
FOXE1,5815,27.321306,27.313324,0.036550347,-0.54162645,-0.5516862,0.78051156,False,0.019336589,-0.14566824,0.8694891,-0.81886166,0.81886166
FOXE3,5816,29.330654,29.331047,0.0026791582,2.3912044,2.3936286,-0.17914508,False,1.2437644,-1.001603,0.8741579,0.32441825,2.3936286
FOXF1,5817,27.570211,27.551714,0.0786291,-0.17832613,-0.20370312,1.9727094,False,-0.4190166,-0.55334294,0.87699383,1.0188663,1.9727094
FOXF2,5818,27.974241,27.97289,0.009866008,0.4113931,0.4110981,0.024476595,False,0.090715155,1.2080173,0.8809659,1.9915227,1.9915227
FOXG1,5819,27.68081,27.678526,0.013669421,-0.016895812,-0.01859288,0.13223694,False,1.9755275,-1.4911368,0.8787753,1.4551021,1.4551021
FOXH1,5820,28.265598,28.265425,0.005118638,0.8366559,0.8381162,-0.11002843,False,-0.07669809,1.1191648,0.87056273,-0.55594957,0.8381162
FOXI1,5821,28.597343,28.593594,0.019389763,1.3208688,1.3171515,0.29430875,False,1.6190205,-0.75301,0.8679926,-1.1853155,1.3208688
FOXI2,5822,25.833485,25.816256,0.073854715,-2.7132409,-2.73699,1.837439,False,-1.3255035,0.93059456,0.8684864,-1.0643902,2.73699
FOXI3,5823,28.28734,28.286541,0.0076197297,0.8683902,0.8689401,-0.039166156,False,0.54058504,-0.5913295,0.87119627,-0.40081206,0.8689401
FOXJ1,5824,27.153288,27.16555,-0.044558305,-0.7868649,-0.7673948,-1.5175023,False,0.13525641,-1.1587914,0.8686053,-1.0352719,1.5175023
FOXJ2,5825,27.883318,27.882158,0.0091179665,0.27868208,0.27865377,0.0032826941,False,2.2999403,0.7382815,0.874899,0.505901,0.505901
FOXJ3,5826,27.073374,27.058414,0.064537175,-0.90350693,-0.92378324,1.5734494,False,0.63330007,1.4413431,0.8719168,-0.22437945,1.5734494
FOXK1,5827,26.289488,26.287823,0.011422313,-2.0476615,-2.048633,0.06857067,False,2.5276728,-0.67575896,0.8693088,-0.86299896,2.048633
FOXK2,5828,26.685833,26.688854,-0.007432166,-1.4691589,-1.4632385,-0.46562454,False,-0.7644188,-0.54636514,0.8729162,0.020360978,1.4691589
FOXL1,5829,27.754671,27.757448,-0.006637061,0.090909995,0.0966117,-0.44309717,False,-1.3439496,0.9294805,0.87530166,0.6044948,0.6044948
FOXL2,5830,27.944708,27.943438,0.009559672,0.3682864,0.3681045,0.01579734,False,-1.7277377,0.056377426,0.8782412,1.3243102,1.3243102
FOXL2NB,5831,27.840206,27.83063,0.042853866,0.21575637,0.20343584,0.95910627,False,1.2993921,0.15252791,0.876214,0.82791096,0.95910627
FOXL3,5832,28.758337,28.746147,0.053183947,1.555854,1.5398374,1.2517836,False,-0.0998335,0.25300613,0.8677274,-1.2502517,1.555854
FOXM1,5833,26.217651,26.220549,-0.006858047,-2.1525137,-2.1468344,-0.4493583,False,0.32063788,-0.48668927,0.8703262,-0.61386526,2.1525137
FOXN1,5834,26.126556,26.105272,0.09003065,-2.2854753,-2.315106,2.2957442,False,-0.68996793,1.2786759,0.86528283,-1.8488644,2.315106
FOXN2,5835,26.55548,26.551447,0.020855626,-1.6594226,-1.6638149,0.33584037,False,-0.627049,0.49637875,0.87670326,0.9477123,1.6638149
FOXN3,5836,27.224276,27.215168,0.041073848,-0.68325174,-0.6949667,0.9086738,False,0.27883497,-0.5836177,0.8806548,1.9153478,1.9153478
FOXN4,5837,28.007236,28.010826,-0.009927261,0.45955274,0.466473,-0.53631693,False,0.0761322,0.16487944,0.86757964,-1.2864344,1.2864344
FOXO1,5838,28.156307,28.153954,0.013854929,0.67713535,0.6753993,0.13749287,False,-0.34142163,0.84914064,0.87389886,0.2609854,0.67713535
FOXO3,5839,27.360502,27.380703,-0.07642276,-0.48441622,-0.45333162,-2.420303,False,0.22055857,-0.1627755,0.8816597,2.1614163,2.420303
FOXO3B,5840,28.322771,28.320799,0.012308593,0.9201049,0.9189471,0.09368123,False,-1.0026716,0.37231252,0.8791889,1.5563816,1.5563816
FOXO4,5841,26.56677,26.566788,0.0046314257,-1.6429416,-1.6414217,-0.12383239,False,-0.30333298,-1.2024386,0.8728794,0.011340846,1.6429416
FOXO6,5842,27.46146,27.463024,-0.0017160148,-0.33705878,-0.3331656,-0.30367148,False,0.53262436,0.07733575,0.8690565,-0.9247825,0.9247825
FOXP1,5843,27.304346,27.324186,-0.07497076,-0.56638134,-0.5358302,-2.3791642,False,0.2604123,0.88042027,0.87293816,0.02573219,2.3791642
FOXP2,5844,27.002848,27.008358,-0.017457023,-1.0064464,-0.99685174,-0.7496542,False,1.4003506,0.052001912,0.87828696,1.3355197,1.3355197
FOXP3,5845,26.931221,26.927084,0.021210145,-1.1109922,-1.1154892,0.3458848,False,1.3388466,-0.10183368,0.8795354,1.6412263,1.6412263
FOXP4,5846,27.960577,27.954933,0.027075863,0.3914489,0.38488486,0.5120755,False,-0.45243615,-0.07721018,0.8686679,-1.0199463,1.0199463
FOXQ1,5847,27.760345,27.768723,-0.029082436,0.099192254,0.1130691,-1.0790316,False,-1.0286161,-1.3117524,0.8736448,0.19877861,1.0790316
FOXR1,5848,27.86367,27.86362,0.0046713706,0.25000456,0.25159413,-0.12270065,False,0.169249,-1.7443079,0.8717451,-0.266415,0.266415
FOXR2,5849,28.034056,28.011559,0.09457283,0.4986979,0.46754217,2.4244356,False,-1.1780627,0.7300995,0.87708795,1.0419129,2.4244356
FOXRED1,5850,28.7625,28.763319,0.001063853,1.5619314,1.5649035,-0.22491078,False,1.366405,-3.6673012,0.8728547,0.005298233,1.5649035
